Name,ExpectedLocations,Path
mscoree.dll,%syswow64%,%system32%\presentationhost.exe
mscoree.dll,%system32%,%windir%\microsoft.net\framework\v%version%\applaunch.exe
mscoree.dll,%syswow64%,%windir%\microsoft.net\framework\v%version%\applaunch.exe
avrt.dll,%system32%,%system32%\osk.exe
avrt.dll,%syswow64%,%system32%\osk.exe
applicationframe.dll,%system32%,%system32%\applicationframehost.exe
applicationframe.dll,%syswow64%,%system32%\applicationframehost.exe
dmcfgutils.dll,%system32%,%system32%\omadmclient.exe
dmcfgutils.dll,%syswow64%,%system32%\omadmclient.exe
cscobj.dll,%system32%,%system32%\certreq.exe
cscobj.dll,%syswow64%,%system32%\certreq.exe
cscobj.dll,%system32%,%system32%\compmgmtlauncher.exe
cscobj.dll,%syswow64%,%system32%\compmgmtlauncher.exe
cscobj.dll,%system32%,%system32%\notepad.exe
cscobj.dll,%syswow64%,%system32%\notepad.exe
bcp47mrm.dll,%system32%,%system32%\mcbuilder.exe
bcp47mrm.dll,%syswow64%,%system32%\mcbuilder.exe
edputil.dll,%system32%,%system32%\calc.exe
edputil.dll,%syswow64%,%system32%\calc.exe
edputil.dll,%system32%,%system32%\compmgmtlauncher.exe
edputil.dll,%syswow64%,%system32%\compmgmtlauncher.exe
edputil.dll,%system32%,%system32%\computerdefaults.exe
edputil.dll,%syswow64%,%system32%\computerdefaults.exe
edputil.dll,%system32%,%system32%\dpiscaling.exe
edputil.dll,%syswow64%,%system32%\dpiscaling.exe
edputil.dll,%system32%,%system32%\fodhelper.exe
edputil.dll,%syswow64%,%system32%\fodhelper.exe
edputil.dll,%system32%,%system32%\mobsync.exe
edputil.dll,%syswow64%,%system32%\mobsync.exe
edputil.dll,%system32%,%system32%\resmon.exe
edputil.dll,%syswow64%,%system32%\resmon.exe
edputil.dll,%system32%,%system32%\sdclt.exe
edputil.dll,%syswow64%,%system32%\sdclt.exe
edputil.dll,%system32%,%system32%\slui.exe
edputil.dll,%syswow64%,%system32%\slui.exe
edputil.dll,%system32%,%system32%\workfolders.exe
edputil.dll,%syswow64%,%system32%\workfolders.exe
edputil.dll,%system32%,%system32%\write.exe
edputil.dll,%syswow64%,%system32%\write.exe
umpdc.dll,%system32%,%system32%\deviceenroller.exe
umpdc.dll,%syswow64%,%system32%\deviceenroller.exe
umpdc.dll,%system32%,%system32%\dmcertinst.exe
umpdc.dll,%syswow64%,%system32%\dmcertinst.exe
umpdc.dll,%system32%,%system32%\iesettingsync.exe
umpdc.dll,%syswow64%,%system32%\iesettingsync.exe
umpdc.dll,%system32%,%system32%\mousocoreworker.exe
umpdc.dll,%syswow64%,%system32%\mousocoreworker.exe
umpdc.dll,%system32%,%system32%\netevtfwdr.exe
umpdc.dll,%syswow64%,%system32%\netevtfwdr.exe
umpdc.dll,%system32%,%system32%\omadmclient.exe
umpdc.dll,%syswow64%,%system32%\omadmclient.exe
umpdc.dll,%system32%,%system32%\settingsynchost.exe
umpdc.dll,%syswow64%,%system32%\settingsynchost.exe
umpdc.dll,%system32%,%system32%\usocoreworker.exe
umpdc.dll,%syswow64%,%system32%\usocoreworker.exe
umpdc.dll,%system32%,%system32%\wifitask.exe
umpdc.dll,%syswow64%,%system32%\wifitask.exe
netsetupapi.dll,%system32%,%system32%\rasphone.exe
netsetupapi.dll,%syswow64%,%system32%\rasphone.exe
fwpolicyiomgr.dll,%system32%,%system32%\netsh.exe
fwpolicyiomgr.dll,%syswow64%,%system32%\netsh.exe
urlmon.dll,%system32%,%system32%\bytecodegenerator.exe
urlmon.dll,%syswow64%,%system32%\bytecodegenerator.exe
urlmon.dll,%system32%,%system32%\ie4uinit.exe
urlmon.dll,%syswow64%,%system32%\ie4uinit.exe
urlmon.dll,%system32%,%system32%\ldifde.exe
urlmon.dll,%syswow64%,%system32%\ldifde.exe
urlmon.dll,%system32%,%system32%\presentationhost.exe
urlmon.dll,%syswow64%,%system32%\presentationhost.exe
dwmcore.dll,%system32%,%system32%\dwm.exe
dwmapi.dll,%system32%,%system32%\certreq.exe
dwmapi.dll,%syswow64%,%system32%\certreq.exe
dwmapi.dll,%system32%,%system32%\devicepairingwizard.exe
dwmapi.dll,%syswow64%,%system32%\devicepairingwizard.exe
dwmapi.dll,%system32%,%system32%\displayswitch.exe
dwmapi.dll,%syswow64%,%system32%\displayswitch.exe
dwmapi.dll,%system32%,%system32%\dxpserver.exe
dwmapi.dll,%syswow64%,%system32%\dxpserver.exe
dwmapi.dll,%system32%,%system32%\fsquirt.exe
dwmapi.dll,%syswow64%,%system32%\fsquirt.exe
dwmapi.dll,%system32%,%system32%\gamepanel.exe
dwmapi.dll,%syswow64%,%system32%\gamepanel.exe
dwmapi.dll,%system32%,%system32%\lockscreencontentserver.exe
dwmapi.dll,%syswow64%,%system32%\lockscreencontentserver.exe
dwmapi.dll,%system32%,%system32%\mblctr.exe
dwmapi.dll,%syswow64%,%system32%\mblctr.exe
dwmapi.dll,%system32%,%system32%\osk.exe
dwmapi.dll,%syswow64%,%system32%\osk.exe
dwmapi.dll,%system32%,%system32%\proximityuxhost.exe
dwmapi.dll,%syswow64%,%system32%\proximityuxhost.exe
dwmapi.dll,%system32%,%system32%\rdpclip.exe
dwmapi.dll,%syswow64%,%system32%\rdpclip.exe
dwmapi.dll,%system32%,%system32%\rdpshell.exe
dwmapi.dll,%syswow64%,%system32%\rdpshell.exe
dwmapi.dll,%system32%,%system32%\rdvghelper.exe
dwmapi.dll,%syswow64%,%system32%\rdvghelper.exe
dwmapi.dll,%system32%,%system32%\sndvol.exe
dwmapi.dll,%syswow64%,%system32%\sndvol.exe
dwmapi.dll,%system32%,%system32%\snippingtool.exe
dwmapi.dll,%syswow64%,%system32%\snippingtool.exe
dwmapi.dll,%system32%,%system32%\wmpdmc.exe
dwmapi.dll,%syswow64%,%system32%\wmpdmc.exe
bcrypt.dll,%system32%,%system32%\shellappruntime.exe
bcrypt.dll,%syswow64%,%system32%\shellappruntime.exe
bcrypt.dll,%system32%,%system32%\wordpad.exe
bcrypt.dll,%syswow64%,%system32%\wordpad.exe
netshell.dll,%system32%,%system32%\netsh.exe
netshell.dll,%syswow64%,%system32%\netsh.exe
netshell.dll,%system32%,%system32%\rasphone.exe
netshell.dll,%syswow64%,%system32%\rasphone.exe
schedcli.dll,%system32%,%system32%\at.exe
schedcli.dll,%syswow64%,%system32%\at.exe
winbrand.dll,%system32%,%system32%\bdehdcfg.exe
winbrand.dll,%syswow64%,%system32%\bdehdcfg.exe
winbrand.dll,%system32%,%system32%\licensediag.exe
winbrand.dll,%syswow64%,%system32%\licensediag.exe
winbrand.dll,%system32%,%system32%\slui.exe
winbrand.dll,%syswow64%,%system32%\slui.exe
winbrand.dll,%system32%,%system32%\systempropertiesadvanced.exe
winbrand.dll,%syswow64%,%system32%\systempropertiesadvanced.exe
winbrand.dll,%system32%,%system32%\systemsettingsadminflows.exe
winbrand.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
winsync.dll,%system32%,%system32%\synchost.exe
winsync.dll,%syswow64%,%system32%\synchost.exe
iertutil.dll,%system32%,%system32%\browserexport.exe
iertutil.dll,%syswow64%,%system32%\browserexport.exe
iertutil.dll,%system32%,%system32%\cipher.exe
iertutil.dll,%syswow64%,%system32%\cipher.exe
iertutil.dll,%system32%,%system32%\iesettingsync.exe
iertutil.dll,%syswow64%,%system32%\iesettingsync.exe
iertutil.dll,%system32%,%system32%\launchwinapp.exe
iertutil.dll,%syswow64%,%system32%\launchwinapp.exe
iertutil.dll,%system32%,%system32%\microsoftedgebchost.exe
iertutil.dll,%syswow64%,%system32%\microsoftedgebchost.exe
iertutil.dll,%system32%,%system32%\microsoftedgecp.exe
iertutil.dll,%syswow64%,%system32%\microsoftedgecp.exe
iertutil.dll,%system32%,%system32%\microsoftedgedevtools.exe
iertutil.dll,%syswow64%,%system32%\microsoftedgedevtools.exe
iertutil.dll,%system32%,%system32%\microsoftedgesh.exe
iertutil.dll,%syswow64%,%system32%\microsoftedgesh.exe
iertutil.dll,%system32%,%system32%\wwahost.exe
iertutil.dll,%syswow64%,%system32%\wwahost.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\bootim.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\bootim.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\bootim.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\bootim.exe
dbghelp.dll,%system32%,%system32%\bootim.exe
dbghelp.dll,%syswow64%,%system32%\bootim.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\dxcap.exe
dbghelp.dll,%system32%,%system32%\dxcap.exe
dbghelp.dll,%syswow64%,%system32%\dxcap.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\taskkill.exe
dbghelp.dll,%system32%,%system32%\taskkill.exe
dbghelp.dll,%syswow64%,%system32%\taskkill.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\tasklist.exe
dbghelp.dll,%system32%,%system32%\tasklist.exe
dbghelp.dll,%syswow64%,%system32%\tasklist.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\tracerpt.exe
dbghelp.dll,%system32%,%system32%\tracerpt.exe
dbghelp.dll,%syswow64%,%system32%\tracerpt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\werfault.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\werfault.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\werfault.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\werfault.exe
dbghelp.dll,%system32%,%system32%\werfault.exe
dbghelp.dll,%syswow64%,%system32%\werfault.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\bdehdcfg.exe
dbghelp.dll,%system32%,%system32%\bdehdcfg.exe
dbghelp.dll,%syswow64%,%system32%\bdehdcfg.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\deploymentcsphelper.exe
dbghelp.dll,%system32%,%system32%\deploymentcsphelper.exe
dbghelp.dll,%syswow64%,%system32%\deploymentcsphelper.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\djoin.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\djoin.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\djoin.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\djoin.exe
dbghelp.dll,%system32%,%system32%\djoin.exe
dbghelp.dll,%syswow64%,%system32%\djoin.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\dnscacheugc.exe
dbghelp.dll,%system32%,%system32%\dnscacheugc.exe
dbghelp.dll,%syswow64%,%system32%\dnscacheugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\ieunatt.exe
dbghelp.dll,%system32%,%system32%\ieunatt.exe
dbghelp.dll,%syswow64%,%system32%\ieunatt.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\cisco systems\cisco jabber,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\microsoft office\root\office%version%,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\microsoft office\root\vfs\programfilesx86\microsoft analysis services\as oledb\140,%system32%\muiunattend.exe
dbghelp.dll,%system32%,%system32%\muiunattend.exe
dbghelp.dll,%syswow64%,%system32%\muiunattend.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\netbtugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\netbtugc.exe
dbghelp.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\netbtugc.exe
